track_id,track_name,artist,genre,community_id,genius_title,genius_artist,language,lyrics
6Kd4iGylMjrpr1xVbuYKVw,the 27 club,JPEGMAFIA,industrial,1,​The 27 Club,JPEGMAFIA,en,"And we on…

Welcome to the 27 club
And if I die before I wake, yeah
At the 27 club
I pray the lord my soul to take
Welcome to the 27 club
And if I die before I wake, yeah
To the 27 (xirdneH imiJ, eof yatS)

I'm Jimi Hendrix, baby I’m Jimi Hendrix
Throw that pussy at me, I’ma take it if you lendin'
Party hardly, never talk cop
And my tracks make these white hoes strip
Nigga dead-ass, I love rap but I never buy the music
I just download it for free, then I talk shit
Rhymin’s easy, anyone can do it
That’s why I say fuck that new, I want that old shit
I’m all indie, baby, I love garbage
Sling out wack tracks and Pitchfork loves it
Critic-core legend, certified bitch-made
Asshole niggas, thinkin' they got the best taste
At 27, I’ma asphyxiate on my own bullshit
While I’m lookin' for a fix
So fuck a black fan, crackers make figures
'Cause God don’t like ugly and no one likes niggas

And if I die before I wake
I pray the lord my soul to take
And If I stunt before I front
I pray the lord just give me what I want
And If I flash before that cash
I pray the lord give me all of that
And if I ain’t rich before 26, well fuck (Uh)
I hope they let me in the 27 club

I’m Janis Joplin, I sing like an old-time slave
And I look twice my age
Live from summertime, a OG vulture
Mother-fuck a spook, I'ma profit off the culture
Real nigga lover, I used to play the backroom
Trouble on my mind, I fuck hippies in the bathroom
Big Mama Thorton my ball and chain
Bitch I'ma do you like Elvis did, never get credited
Overdose on sedatives and heroin and medicine
Oppressed white female, I'm a mother-fucking feminist
Mirror mirror on the wall, tell me who I'm better than
Bitch, you not heaven sent, a thief is all you ever been
On the road to riches, they gon' catch me out my element
But if I play the victim, they gon' treat me like a veteran
Pot kettle rhetoric, vocal chords need severin'
I never had an original bone in my skeleton

And if I die before I wake
I pray the lord my soul to take
And if I stunt before I front (Yeah)
I pray the lord just give me what I want
And if I flash before that cash
I pray the lord give me all of that
And if I ain’t rich before 26, well fuck
I hope they let me in the 27 club (Uh)

They call me Kurt Cobain, I don't like fame
I strum guitars, I snort cocaine
I am one fucked up nigga
The Earth is my bedroom, the sky is my mirror
And I look up in that bitch like er'day
Smile to myself and thank God I'm paid
Because I could be like you, a keyboard warrior
YouTube confessin' in the comment section
Dick gettin' hard off a thumbs up blessin'
And when you get ignored
It's like, ""Fuck, now I'm stressin'!""
I took the high road
Instead of bein' the nigga that talk shit
I'd rather be the nigga that walks it
Hop, skip and jump 'cause I'm rich as hell
Stick to the script like an actor
But I don't play no roles, I'm hip-hop's Death Note
I'm killin' off every single fuckin' blog rapper, bitch

And if I die before I wake
I pray the lord my soul to take
And if I stunt before I front
I pray the lord just give me what I want
And if I flash before that cash
I pray the lord give me all of that
And if I ain’t rich before 26, well fuck
I hope they let me in the 27 club

Alright, here, then I walk into it, like, as the slums go
Then keep it straight up there and then-
Yep"
3ZEJ9Km0dHJee9CJPmP1v4,New Found Power,Damageplan,industrial,1,New Found Power,Damageplan,en,"Why have we waited so long?
Suppressing the power inside
Tear away all that was wrong
Something too massive to hide

It's time to rip the chain from your neck
Let go the past as you purge
Free now from everything weighing you down
Open the floodgates and surge

With new found power
New found power
New found power
New found power

Cleansing yourself of the past
Learn from mistakes and move on
Conquering new ground at last
Unite and become twice as strong

It's time to rip the chain from your neck
Let go the past as you purge
Free now from everything weighing you down
Open the floodgates and surge

With new found power
New found power
New found power
New found power

Nothing ventured, nothing gained
Hope was all that kept me sane
Rise above and prove myself
I'll survive without your help
Shut you out my strength comes from within

New found power
New found power
New found power
New found power


New found power
New found power
New found power
New found power

Power
Power"
7pluJ15vmT0NZdX2lmIbBI,Deep Inside of You,Third Eye Blind,alt-rock,1,Deep Inside of You,Third Eye Blind,en,"When we met light was shed
Thoughts free flow, you said you've got something
Deep inside of you
A wind chime voice sound, sway of your hips round rings true
It goes deep inside of you
These secret garden beams, changed my life so it seems
Fall breeze blows outside, I don't break stride
My thoughts are warm
And they go deep inside of you

And I never felt alone
'Til I met you

Friends say I've changed, I don't listen 'cause I live to be
Deep inside of you
Slide of her dress, shouts in darkness, I'm so alive
I'm deep inside of you
You said boy make girl feel good
But still, deep inside, still

I've never felt alone
'Til I met you
I'm all right on my own
And then I met you
And I'd know what to do if I just knew what's coming

I would change myself if I could
I'd walk with my people if I could find them
And I'd say that I'm sorry to you
I'm sorry to you
And I don't want to call you
But then I want to call you 'cause I don't want to crush you
But I feel like crushing you
And it's true I took for granted you were with me
I breathe by your looks and you look right through me
And we were broke and didn't know
And we were broke and didn't know
And we were broke and didn't know

Something's gone, you withdraw and I'm not strong like before I was
Deep inside of you
I can go nowhere
I burn candles and stare at a ghost
Deep inside of you
And some great need in me ... starts to bleed
I've lost myself there's nothing left, it's all gone
Deep inside of you
Deep inside of you
Deep inside of you"
3F8dSAI8l3euloq5a8EenB,Epic,Faith No More,alt-rock,1,Epic,Faith No More,en,"Can you feel it, see it, hear it today?
If you can't, then it doesn't matter anyway
You will never understand it, 'cause it happens too fast
And it feels so good, it's like walking on glass
It's so cool, it's so hip, it's alright
It's so groovy, it's outta sight
You can touch it, smell it, taste it, so sweet
But it makes no difference 'cause it knocks you off your feet

You want it all, but you can't have it (Yeah, yeah, yeah)

It's cryin', bleedin', lyin' on the floor
So you lay down on it and you do it some more
You've got to share it, so you dare it
Then you bare it and you tear it

You want it all, but you can't have it (Yeah, yeah, yeah)
It's in your face, but you can't grab it (Yeah, yeah, yeah)

It's alive, afraid, a lie, a sin
It's magic, it's tragic, it's a loss, it's a win
It's dark, it's moist, it's a bitter pain
It's sad it happened, and it's a shame

You want it all, but you can't have it (Yeah, yeah, yeah)
It's in your face, but you can't grab it (Yeah, yeah, yeah)

What is it? It's it
What is it? It's it
What is it? It's it
What is it? It's it


What is it? It's it
What is it? It's it
What is it? It's it
What is it?

You want it all, but you can't have it (Yeah, yeah, yeah)
It's in your face, but you can't grab it (Yeah, yeah, yeah)

It's it! What is it?
It's it! What is it?
It's it! What is it?
It's it! (Yeah, yeah, yeah)
It's it! What is it?
It's it! What is it?
It's it! What is it?
It's it! (Yeah, yeah, yeah)
It's it! What is it?
It's it! What is it?
It's it! (Yeah, yeah, yeah)
It's it! What is it?
It's it! What is it?
It's it! What is it?
It's it! What is it?
It's it! (Yeah, yeah, yeah)
It's it! What is it?
It's it!"
3YuaBvuZqcwN3CEAyyoaei,Like a Stone,Audioslave,alt-rock,1,Like a Stone,Audioslave,en,"On a cobweb afternoon in a room full of emptiness
By a freeway, I confess I was lost in the pages
Of a book full of death, reading how we'll die alone
And if we're good, we'll lay to rest anywhere we wanna go

In your house, I long to be
Room by room, patiently
I'll wait for you there like a stone
I'll wait for you there alone

And on my deathbed, I will pray to the gods and the angels
Like a pagan to anyone who will take me to heaven
To a place I recall, I was there so long ago
The sky was bruised, the wine was bled, and there you led me on

In your house, I long to be
Room by room, patiently
I'll wait for you there like a stone
I'll wait for you there alone, alone


And on, I read until the day was gone
And I sat in regret of all the things I've done
For all that I've blessed and all that I've wronged
In dreams until my death, I will wander on

In your house, I long to be
Room by room, patiently
I'll wait for you there like a stone
I'll wait for you there alone, alone"
4dyx5SzxPPaD8xQIid5Wjj,Young Folks,Peter Bjorn and John,alt-rock,1,Young Folks,Peter Bjorn and John,en,"If I told you things I did before
Told you how I used to be
Would you go along with someone like me?
If you knew my story word for word
Had all of my history
Would you go along with someone like me?

I did before and had my share
It didn't lead nowhere
I would go along with someone like you
It doesn't matter what you did
Who you were hangin' with
We could stick around and see this night through

And we don't care about the young folks
Talkin' 'bout the young style
And we don't care about the old folks
Talkin' 'bout the old style too
And we don't care about their own folks
Talkin' 'bout our own style
All we care 'bout is talkin'
Talkin' only me and you

Usually when things has gone this far
People tend to disappear
No one will surprise me unless you do
I can tell there's something goin' on
Hours seems to disappear
Everyone is leavin', I'm still with you
It doesn't matter what we do
Where we are going too
We can stick around and see this night through

And we don't care about the young folks
Talkin' 'bout the young style
And we don't care about the old folks
Talkin' 'bout the old style too
And we don't care about their own folks
Talkin' 'bout our own style
All we care 'bout is talkin'
Talkin' only me and you
And we don't care about the young folks
Talkin' 'bout the young style
And we don't care about the old folks
Talkin' 'bout the old style too
And we don't care about their own folks
Talkin' 'bout our own style
All we care 'bout is talkin'
Talkin' only me and you
Talkin' only me and you

Talkin' only me and you
Talkin' only me and you"
4LqXMo9PHrEggPvoTPO6ph,Closing Time,Semisonic,alt-rock,1,Closing Time,Semisonic,en,"Closing time, open all the doors and let you out into the world
Closing time, turn all of the lights on over every boy and every girl
Closing time, one last call for alcohol, so finish your whiskey or beer
Closing time, you don't have to go home, but you can't stay here

I know who I want to take me home
I know who I want to take me home
I know who I want to take me home
Take me home

Closing time, time for you to go out to the places you will be from
Closing time, this room won't be open 'til your brothers or your sisters come
So gather up your jackets, move it to the exits, I hope you have found a friend
Closing time, every new beginning comes from some other beginning's end, yeah

I know who I want to take me home
I know who I want to take me home
I know who I want to take me home
Take me home


Closing time, time for you to go out to the places you will be from

I know who I want to take me home
I know who I want to take me home
I know who I want to take me home
Take me home
I know who I want to take me home
I know who I want to take me home
I know who I want to take me home
Take me home (Ah)

Closing time, every new beginning comes from some other beginning's end"
5Gs6NY7QTgEq77V3DtPagv,Unstoppable Now,The Phantoms,alt-rock,1,Unstoppable Now,The Phantoms (Rock),en,"(Humming)
(Whoa-oh-oh, oh-oh-oh-oh
Whoa-oh-oh, whoa-oh-oh-oh
Whoa-oh-oh, oh-oh-oh-oh
Whoa-oh-oh, whoa-oh-oh-oh)

It's comin', ya can't stop it now
We runnin', gonna mow ya down
There's a new day risin'
Ain't gonna be no compromisin'

You 'bout to see somethin'
You 'bout to see somethin'
It's comin', it's comin'

We’re unstoppable now
(Whoa-oh, oh-oh, oh-oh)
Ain't nothing gonna take us down
We’re unstoppable now
(Whoa-oh, oh-oh, oh-oh)
Fade to black
Take a bow, yeah
We’re unstoppable now
(Whoa-oh-oh, oh-oh-oh-oh
Whoa-oh-oh, whoa-oh-oh-oh)
Here it comes

We're pickin' up steam
Just like a freight train
Swimming upstream
The pressure's insane
There's a new day dawnin'
I feel a change is comin'

You 'bout to see this
You 'bout to witness
Don’t miss it, don’t miss it

We’re unstoppable now
(Whoa-oh, oh-oh, oh-oh)
Ain't nothing gonna take us down
We’re unstoppable now
(Whoa-oh, oh-oh, oh-oh)
Fade to black
Take a bow, yeah
We’re unstoppable now

(Humming)
We're unstoppable now
We're unstoppable now
We're unstoppable now
(Whoa-oh, oh-oh, oh-oh
Whoa-oh, oh-oh, oh-oh
Whoa-oh, oh-oh, oh-oh
Whoa-oh, oh-oh, oh-oh)

We're unstoppable now
(Whoa-oh, oh-oh, oh-oh)
Ain't nothing gonna take us down
We’re unstoppable now
(Whoa-oh, oh-oh, oh-oh)
Fade to black
Take a bow, yeah
We’re unstoppable now
(Whoa-oh-oh, oh-oh-oh-oh
Whoa-oh-oh, whoa-oh-oh-oh)
We’re unstoppable now
(Whoa-oh-oh, oh-oh-oh-oh)
We’re unstoppable now"
6AvslIXIi9iaGvukefyVVK,Bottom Of The Deep Blue Sea,MISSIO,alt-rock,1,Bottom Of The Deep Blue Sea,MISSIO,en,"The blood surrounding my body crushing every bit of bone
The salt, it seeps into the pores of my open skin
I wait on you inside the bottom of the deep blue sea
I wait on you inside the bottom of the deep blue

Welcome to my cage, little lover
Attempt to rearrange with ya, baby
Still don’t know your name, Miss Honey
Let’s go up in flames, pretty lady

The sweet surrender of silence forces me to live alone
Locked and loaded, where the hell is peace of mind?
I wait on you inside the bottom of the deep blue sea
I wait on you inside the bottom of the deep blue

Welcome to my cage, little lover
Attempt to rearrange with you, baby
Still don’t know your name, Miss Honey
Let’s go up in flames, pretty lady
Welcome to my cage, little lover
Attempt to rearrange with you, baby
Still don’t know your name, Miss Honey
Let’s go up in flames, pretty lady

The bottom of the deep blue sea
The bottom of the deep blue sea

Welcome to my cage, little lover
Attempt to rearrange with you, baby
Still don’t know your name, Miss Honey
Let’s go up in flames, pretty lady
Welcome to my cage, little lover
Attempt to rearrange with you, baby
Still don’t know your name, Miss Honey
Let’s go up in flames, pretty lady"
1PYe4YkKMsZ4JdvEZYBE6m,Bitter Sweet Symphony - Remastered 2016,The Verve,alt-rock,1,Bitter Sweet Symphony,The Verve,en,"'Cause it's a bitter sweet symphony that's life
Trying to make ends meet, you're a slave to money then you die
I'll take you down the only road I've ever been down
You know the one that takes you to the places
Where all the veins meet, yeah

No change, I can change
I can change, I can change
But I'm here in my mould
I am here in my mould
But I'm a million different people from one day to the next
I can't change my mould
No, no, no, no, no, no, no
(Have you ever been down?)

Well I've never prayed, but tonight I'm on my knees, yeah
I need to hear some sounds that recognize the pain in me, yeah
I let the melody shine, let it cleanse my mind, I feel free now
But the airwaves are clean and there's nobody singing to me now

No change, I can change
I can change, I can change
But I'm here in my mould
I am here in my mould
And I'm a million different people from one day to the next
I can't change my mould
No, no, no, no, no
Have you ever been down?
I can't change it you know, I can't change it

'Cause it's a bitter sweet symphony, that's life
Trying to make ends meet
Trying to find some money, then you die
I'll take you down the only road I've ever been down
You know the one that takes you to the places
Where all the veins meet, yeah

You know I can change, I can change
I can change, I can change
But I'm here in my mould
I am here in my mould
And I'm a million different people from one day to the next
I can't change my mould, no, no, no, no, no
I can't change my mould, no, no, no, no, no
I can't change my mould, no, no, no, no, no
You've gotta change my mould, no, no, no
(It's just sex and violence, melody and silence)
(It's just  sex and violence, melody and violence)
(It's just sex and silence, melody and silence)
(I'll take you down the only road I've ever been down)
(It's just sex and violence, melody and silence)
(I'll take you down the only road I've ever been down)
(It's just sex and violence, melody and violence)
Been down
Ever been down
(I can't change my mould, no, no, no, no, no)
(It's just sex and violence, melody and violence)
Ever been down
(I can't change my mould, no, no, no, no, no)
Ever been down
Ever been down
Have you ever been down?
Have you ever been down?
Have you ever been down?"
6rSuL1ViLO7Aljn2WD09s4,Whispers in the Dark,Skillet,alt-rock,1,Whispers in the Dark,Skillet,en,"Despite the lies that you're making
Your love is mine for the taking
My love is just waiting
To turn your tears to roses

Despite the lies that you're making
Your love is mine for the taking
My love is just waiting
To turn your tears to roses
I will be the one that's gonna hold you
I will be the one that you run to
My love is a burning, consuming fire

No, you'll never be alone
When darkness comes
I'll light the night with stars
Hear my whispers in the dark
No, you'll never be alone
When darkness comes
You know I'm never far
Hear my whispers in the dark
Whispers in the dark

You feel so lonely and ragged
You lay here broken and naked
My love is just waiting
To clothe you in crimson roses
I will be the one that's gonna find you
I will be the one that's gonna guide you
My love is a burning, consuming fire

No, you'll never be alone
When darkness comes
I'll light the night with stars
Hear my whispers in the dark
No, you'll never be alone
When darkness comes
You know I'm never far
Hear the whispers in the dark


No, you'll never be alone
When darkness comes
I'll light the night with stars
Hear my whispers in the dark
No, you'll never be alone
When darkness comes
You know I'm never far
Hear the whispers in the dark
Whispers in the dark
Whispers in the dark
Whispers in the dark"
4OEbwdy2hgYXxShjhLtF0e,Bring On The Holidays,TobyMac,alt-rock,1,Bring on the Holidays,TobyMac,en,"Come on, baby, let's not fight
I'm gonna catch the early flight
Before our streets our dressed in white
I'll be there (I'll be there)
And please don't decorate the tree
Have a little heart and wait for me
I love the night especially
I'll be there

'Cause this is the season (Season) I love
Yeah, this is the season (Season) for love

I love the holidays
Never too far away
'Cause no matter where I go
I find my way back home

So, happy holidays
Oh oh oh (Hey, hey), oh oh oh (Hey, hey)
Oh, happy holidays
Oh oh oh (Hey, hey), oh oh oh (Hey, hey)

'Cause this is the season (Season) I love
Yeah, I still believe in (Believe in), in love

I love the holidays
Never too far away
'Cause no matter where I go
I find my way back home

So, happy holidays
Oh oh oh (Hey, hey), oh oh oh (Hey, hey)
Oh, happy holidays
Oh oh oh (Hey, hey), oh oh oh (Hey, hey)

So, come on, baby, let's not fight
It's Christmas Eve tomorrow night
Before the streets are dressed in white
I'll be there
To celebrate our Savior's birth
And we will pray for peace on Earth
It's Christmas all around the world

Oh, I love the holidays
No matter where I go
Baby, I'm comin' home

So bring on the holidays (Bring on the holidays)
Never too far away (Never too far away)
'Cause no matter where I go (No matter where I go)
Oh, I find my way back home

So, happy holidays (Oh-oh-oh-oh-oh-oh-oh-oh-oh-oh)
Oh oh oh (Hey, hey), oh oh oh (Hey, hey)
Oh, happy holidays (Oh-oh-oh-oh-oh-oh-oh-oh-oh-oh)
Oh oh oh (Hey, hey), oh oh oh (Hey, hey)

Bring on the holidays (Oh-oh-oh-oh-oh-oh-oh-oh-oh-oh)
Oh oh oh (Hey, hey), oh oh oh (Hey, hey)
So, happy holidays"
20I8RduZC2PWMWTDCZuuAN,Take Me Out,Franz Ferdinand,alt-rock,1,Take Me Out,Franz Ferdinand,en,"So if you're lonely, you know I'm here waiting for you
I'm just a cross-hair, I'm just a shot away from you
And if you leave here, you leave me broken, shattered I lie
I'm just a cross-hair, I'm just a shot, then we can die
Oh, oh, oh
I know I won't be leaving here with you


I say, ""Don't you know?""
You say you don't know
I say, ""Take me out""
I say, ""Don't you know?""
Don't move, time is slow
I say, ""Take me out""

Well, I say, ""You don't know""
You say, ""You don't know""
I say, ""Take me out""
If I move, this could die
If eyes move, this could die
I want you to take me out

I know I won't be leaving here 
(With you)
I know I won't be leaving here
I know I won't be leaving here 
(With you)
I know I won't be leaving here with you

I say, ""Don't you know?""
You say you don't know
I say, ""Take me out""
If I wane, this could die
If I wait, this could die
I want you to take me out
If I move, this could die
Eyes move, this can die
Come on, take me out

I know I won't be leaving here 
(With you)
I know I won't be leaving here
I know I won't be leaving here 
(With you)
I know I won't be leaving here with you"
12sPGeSWgxY2zpPupFYIrZ,Sorry Sack Of Bones,Volbeat,alt-rock,1,Sorry Sack of Bones,Volbeat,en,"The smell is rotten, I'm out in the free
The trees are squeaking and the wolves are unleashed
I got a hole in my head, and the cramps are so tight
I'm decomposing in a sack of bones, I'm on fire
And I go, ooh
(A sorry sack of bones)
(A sorry sack of bones)

Hell's fire, now cut me some slack
Is that the only thing you got? 'Cause I'm back
My body might be deformed, the flesh is gone and has been torn
I'm breathing down your motherfucker's neck, I'm howling like a wolf and I go

I don't think I'm out here alone
I see the shadows walking along

I am the deceiver of time
More or less I'm controlling your mind
I have the feeling of being in a sorry sack of bones
The sky is falling, the dark is so cold
The grim reaper is walking us home
I have the feeling of being in a sorry sack of bones

A sorry sack of bones
A sorry sack of bones
(A sorry sack of bones)
(A sorry sack of bones)
And I go, ooh
(A sorry sack of bones)

Ding dong baby, I'm home, how you been?
I might be wasted but I'm howling again
Let's never waste any time, we're going out Friday night
Singing biba ba-luba and the drinks are on fire

I don't think I'm out here alone
I see the shadows walking along

I am the deceiver of time
More or less I'm controlling your mind
I have the feeling of being in a sorry sack of bones
The sky is falling, the dark is so cold
The grim reaper is walking us home
I have the feeling of being in a sorry sack of bones

A sorry sack of bones
A sorry sack of bones
(A sorry sack of bones)
(A sorry sack of bones)
(A sorry sack of bones)

I don't think I'm out here alone
I see the shadows walking along

I am the deceiver of time
More or less I'm controlling your mind
I have the feeling of being in a sorry sack of bones
The sky is falling, the dark is so cold
The grim reaper is walking us home
I have the feeling of being in a sorry sack of bones

A sorry sack of bones
A sorry sack of bones
(A sorry sack of bones)
(A sorry sack of bones)
And I go, ooh
(A sorry sack of bones)

(A sorry sack of bones)
And I go, ooh
(A sorry sack of bones)"
0AOmbw8AwDnwXhHC3OhdVB,Courtesy Call,Thousand Foot Krutch,alt-rock,1,Courtesy Call,Thousand Foot Krutch,en,"Hey-o
Here comes the danger up in this club
When we get started man, we ain't gonna stop
We gonna turn it out 'til it gets too hot
Everybody sing, hey-o
Tell 'em turn it up 'til they can't no more
Let's get this thing shakin' like a disco ball
This is ya last warning, a courtesy call
Hey-o
Here comes the danger up in this club
When we get started man, we ain't gonna stop
We gonna turn it out 'til it gets too hot
Everybody sing, hey-o
Tell 'em turn it up 'til they can't no more
Let's get this thing shakin' like a disco ball
This is ya last warning, a courtesy call

I am not afraid
Of the storm that comes my way
When it hits, it shakes me to the core
And makes me stronger than before
It's not a question about trust
But will you stand with us?
Can you feel it?
Make it real and

I think it might wash away tonight
Awakened from this never-ending
Fight, it takes more than meets the eye
This war we're fighting is not just writing

Hey-o
Here comes the danger up in this club
When we get started man, we ain't gonna stop
We gonna turn it out 'til it gets too hot
Everybody sing, hey-o
Tell 'em turn it up 'til they can't no more
Let's get this thing shakin' like a disco ball
This is ya last warning, a courtesy call

There's a rumble in the floor
So get prepared for war
When it hits it'll knock you to the ground
When it shakes up everything around
But survival is a must
So will you stand with us?
Can you feel it?
Make it real and (Make me feel it)

I think it might wash away tonight
Awakened from this never-ending
Fight, it takes more than meets the eye
This war we're fighting is not just writing

Hey-o
Here comes the danger up in this club (Oh)
When we get started man, we ain't gonna stop (Oh)
We gonna turn it out 'til it gets too hot (Oh)
Everybody sing, hey-o
Tell 'em turn it up 'til they can't no more
Let's get this thing shakin' like a disco ball
This is ya last warning, a courtesy call
Hey-o
Here comes the danger up in this club
When we get started man, we ain't gonna stop
We gonna turn it out 'til it gets too hot
Everybody sing, hey-o
Tell 'em turn it up 'til they can't no more
Let's get this thing shakin' like a disco ball
This is ya last warning, a courtesy call"
0IK8y0vAO0sM630HsxwLht,Middle Finger,Bohnes,alt-rock,1,Middle Finger,Bohnes,en,"You show me love then spit in my face
Making your money off all of my pain
You put an eagle inside of a cage
And you think I'm not strong enough to escape
But I refuse to let you make me feel like I can't fly
Not only will I soar again, I'll own the fucking sky, yeah

So I put my middle finger up
I'm done being your slave
My generation's had enough
And you should be afraid
Oh-whoa, oh, not your prisoner
Oh-whoa, oh, better listen when I say
I put my middle finger up
I'm done being your slave

You couldn't even look me in the eye
When you let me go and then left me to die
But there was no question that I would survive
An artist on fire is one that's alive
You can't surround a lion with a bunch of lazy sheep
The one thing about royalty is that we love to feast, yeah

So I put my middle finger up
I'm done being your slave
My generation's had enough
And you should be afraid
Oh-whoa, oh, not your prisoner
Oh-whoa, oh, better listen when I say
I put my middle finger up
I'm done being your slave

Living like a riot
Setting off the sirens
Fists are clenched, I'm fighting
Soul has been ignited
Ain't got time for dyin'
I'm too busy thrivin'
More than just survivin'
Heart is beating violent
Living like a riot
Setting off the sirens
Fists are clenched, I'm fighting
Soul has been ignited
Ain't got time for dyin'
I'm too busy thrivin'
More than just survivin'
Heart is beating violent

So I put my middle finger up
I'm done being your slave
My generation's had enough
And you should be afraid
Oh-whoa, oh, not your prisoner
Oh-whoa, oh, better listen when I say
I put my middle finger up
I'm done being your slave"
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,alt-rock,1,Sweater Weather,The Neighbourhood,en,"And all I am is a man
I want the world in my hands
I hate the beach, but I stand
In California with my toes in the sand
Use the sleeves of my sweater, let's have an adventure
Head in the clouds, but my gravity's centered
Touch my neck and I'll touch yours
You in those little high-waisted shorts, oh

She knows what I think about
And what I think about
One love, two mouths
One love, one house
No shirt, no blouse
Just us, you find out
Nothing that I wouldn't wanna tell you about, no

'Cause it's too cold for you here and now
So let me hold both your hands in the holes of my sweater

And if I may just take your breath away
I don't mind if there's not much to say
Sometimes the silence guides a mind
To move to a place so far away
The goosebumps start to raise
The minute that my left hand meets your waist
And then I watch your face
Put my finger on your tongue 'cause you love the taste, yeah
These hearts adore
Everyone the other beats hardest for
Inside, this place is warm
Outside, it starts to pour

Comin' down
One love, two mouths
One love, one house
No shirt, no blouse
Just us, you find out
Nothin' that I wouldn't wanna tell you about
No, no, no

'Cause it's too cold for you here and now
So let me hold both your hands in the holes of my sweater
'Cause it's too cold for you here and now
So let me hold both your hands in the holes of my sweater
Woah

Woah, woah, woah
Woah, woah, woah, woah
Woah, woah
Woah, woah, woah, woah
Woah, woah

'Cause it's too cold for you here and now
So let me hold both your hands in the holes of my sweater
'Cause it's too cold for you here and now
Let me hold both your hands in the holes of my sweater

And it's too cold, it's too cold
The holes of my sweater"
0SRPuTnr5QOKRoIxMvvlgK,Vampire,Dominic Fike,alt-rock,1,Vampire,Dominic Fike,en,"I only showed up to tell you (Ooh)
Everyone at this party's a vampire (Ooh, ooh)
This ain’t red wine (Ooh)
We're all food for the bloodsuckers (Ooh)
Movin' up under the moonlight (Ooh, ooh)
Like the vampires (Ooh)

Baby, careful inside where you step
Can you feel the weight of their eyes on your neck?
Passin’ you on the way down descendin' the stairs
And the whole room is watchin' while pretendin' to dance
It was close 'cause you don't know if you're standin' a chance
On your own, right, I know you didn’t make any plans
And when the clock strikes twelve at night
You be doin’ hella white
With somebody you don't even like, talkin’ 'bout your life
One, two

Are we dead? Is this really red wine?
Were you feeling left out? Ah, yeah, uh
Take me back when I'm feelin' stressed out
’Cause it's nearing that time

I only showed up to tell you (Ooh)
Everyone at this party's a vampire (Ooh, ooh)
This ain't red wine (Ooh)
We're all food for the bloodsuckers (Ooh)
Movin' up under the moonlight (Ooh, ooh)
Like the vampires (Ooh)

They can tell that your mind is a mess (Mind is a mess)
Take someone you don't even like to your bed
When it's over, you roll out
You come down the stairs and there's no sound
The party vanished into thin air, just like a ghost town
Your best friends weren't even there
And then the whole time, you realized you don't even care
When that alarm strikes seven, light pourin' on your feather-white
Bed of white lies, last night was a set up
One, two

Are we dead? Is this really red wine?
Were you feeling left out? Ah, yeah, uh
Take me back when I'm feelin' stressed out
'Cause it's nearing that time

I only showed up to tell you (Ooh)
Everyone at this party's a vampire (Ooh, ooh)
This ain't red wine (Ooh)
We're all food for the bloodsuckers (Ooh)
Movin' up under the moonlight (Ooh, ooh)
Like the vampires (Ooh)

Ooh, ooh
Ooh, ooh
Ooh, ooh
Ooh, ooh
Ooh, ooh
Ooh, ooh
Ooh, ooh
Ooh, ooh"
7j56HrjR9cGzvekvZY3Faz,HandClap,Fitz and The Tantrums,alt-rock,1,HandClap,Fitz and The Tantrums,en,"(Turn it up)

Somebody save your soul
'Cause you've been sinnin' in this city, I know
Too many troubles
All these lovers got you losin' control
You're like a drug to me
A luxury, my sugar and gold
I want the good life
Every good night, you're a hot one to hold

'Cause you don't even know
I can make your hands clap
Said I can make your hands clap

Somebody save your soul
'Cause you've been sinnin' in this city, I know
Too many troubles
All these lovers got you losin' control
You're like a drug to me
A luxury, my sugar and gold
I want your sex and your affection
When they're holdin' you close

'Cause you don't even know
I can make your hands clap
Said I can make your hands clap

Every night, when the stars come out
Am I the only livin' soul around?
Need to believe you could hold me down
'Cause I'm in need of somethin' good right now
We could be screamin' 'til the sun comes outAnd when we wake, we'd be the only sound
Get on my knees and say a prayer, James Brown
That I can make your hands clap

That I can make your hands clap
(Turn it up)
That I can make your hands clap

My flesh is searchin' for your worst and best
Don't ever deny
I'm like a stranger, gimme danger
All your wrong and your right
Secrets on Broadway to the freeway
You're a keeper of crimes
Fear no conviction
Grapes of wrath can only sweeten your wine

But you don't even know
I can make your hands clap
Said I can make your hands clap

Every night, when the stars come out
Am I the only livin' soul around?
Need to believe you could hold me down
'Cause I'm in need of somethin' good right now
We could be screamin' 'til the sun comes outAnd when we wake, we'd be the only sound
Get on my knees and say a prayer, James Brown
That I can make your hands clap

That I can make your hands clap
That I can make your hands clap
(Yeah, oh, yeah)
That I can make your hands clap
(Yeah, oh)
So can I get a handclap?"
