track_id,track_name,artist,genre,community_id,genius_title,genius_artist,language,lyrics_preview
2L7qzGqRIWrLw2YDdB6azz,"Divine Moments of Truth - Astrix, Loud & The Lost Secret Door Remix",Shpongle,trance,2,"Divine Moments of Truth (Astrix, Loud & L.S.D. Remix)",Shpongle,en,"(Whispering)
(Fallen straight into our trap)
(Get out of here)
(Just get in here)
(Straight into our trap)
(Never get out of here)

The first thing that happens
Is that there is a sense though all the..."
7M44kAX5Li4d3uPhTopygZ,Scream,Blind Channel,trance,2,Scream,Blind Channel,en,"My hero, where did you go?
You still echo deep inside my bones
Still in denial, too much is missing
I hate that it's so final
Don't have nobody to blame
The tears will dry
Tomorow's another day
Let's ..."
4G58eym5EGj8ZG1qt8DXIx,Rhythm (Of The Night),Something Good,trance,2,Rhythm (Of The Night),Something Good (FIN),en,"Ooh-ooh
Oh yeah
This is the rhythm of the night
Oh yeah

Won't you teach me how to love and learn
There'll be nothing left for me to yearn
Think of me and burn, and let me hold your hand
I don't wanna..."
3f2WFDZHrY19p2uIa0K056,Hollows,Durs,trance,2,I - Hollow,Dusk (CA),en,"This reality is a shattered truth
Bathed in blissful hues of forgetful blues
A placating, peaceful palette
Where the sanguine past becomes obscured
In purple, orange glass
Zirconium hearts and pyrite ..."
2fQYA6cFN4ClfI4OmtpC98,Ritual - Benny Benassi & BB Team Remix,Tiësto,trance,2,Ritual (Benny Benassi & BB Team Remix),Tiësto,en,"Too high, too deep
It's you, it's me
Too wild, too free, oh, yeah
One thing to me
Three words, I speak
When you're with me, babe

Oh, come on, come on
However I act, you know how much I care
Come on, ..."
7GagmRhYjhBMBqdFcb1Vdt,Real Live,BROX,trance,2,Real Gone (Live from Brooklyn Bowl/2021),Sheryl Crow,en,"One, two, three, four

I'm American made, apple pie, Chevrolet
My mama taught me wrong from right
Well, I was born in the South
Sometimes I have a big mouth
When I see somethin' I don't like
Oh, I got..."
33qlBuVjeSlvQ4KNzvG9ai,God Is A Dancer - Toby Green Remix,Tiësto,trance,2,God Is a Dancer (Toby Green Remix),Tiësto,en,"God is a dancer, yeah, I heard on the radio
That she always goes harder
'Cause she keepin' you on your toes
And she's perfectly focused
She's lost in the moment
Ooh-I, ooh-I, ooh-I, yeah, ooh-I, yeah
..."
2WiW6RcpDaCivdk7cofdBA,Colour Me,Giuseppe Ottaviani,trance,2,Colour Me,Giuseppe Ottaviani,en,"The colors on your face
What are we but carbon?
I can leave no trace
But I can taste horizon
Down, down, down (aah)
(Aah)

Feeling now
Memories so profound
Nothing tasted
Nothing graced with
Memory ca..."
12zekfTE19F1o8kPAKieSa,You Can't Stop Me,Ferry Corsten,trance,2,You Can’t Stop Me,Ferry Corsten,en,"You can't stop me now, no-oh

Legends never break, they just learn to fight
We'll keep climbing up till we touch the sky
Hotter than sun, we keep burning bright
Higher than the moon, we always rise

Y..."
7zx2Nb2BTMOFelkvb4nNPB,This Is Who We Are,Dash Berlin,trance,2,This Is Who We Are,Dash Berlin,en,"We are the young ones drifting away our soul
Somewhere on the high line (High line)
We are the cold hearts lighting up as we go
Like it is the last time (Last time)
We're burning it down, we live to b..."
